,x1,x2,x3
0,1515552479.0,116.395645,39.929986
0,1515639314.0,104.114129,37.550339
0,1515576203.0,121.973871,24.086957
0,1515565998.0,116.39389299999999,39.850362
0,1515638033.0,104.114129,37.550339
0,1515556821.0,121.973871,24.086957
0,1515570241.0,116.343317,39.998843
0,1515483945.0,116.39389299999999,39.850362
0,1515481554.0,104.114129,37.550339
0,1515543449.0,121.973871,24.086957
0,1515540837.0,104.114129,37.550339
0,1515551772.0,104.114129,37.550339
0,1515482624.0,102.89916,30.367481
0,1515497066.0,113.041381,23.078265
0,1515501109.0,113.39481799999999,23.408004000000002
0,1515485180.0,104.114129,37.550339
0,1515548156.0,121.973871,24.086957
0,1515551325.0,117.03545,28.24131
0,1515550061.0,104.114129,37.550339
0,1515478368.0,123.476528,25.750941
0,1515468539.0,109.122628,21.472718
0,1515540123.0,104.114129,37.550339
0,1515497253.0,104.114129,37.550339
0,1515484654.0,125.31364199999999,43.898338
0,1515469333.0,104.114129,37.550339
0,1515552099.0,104.114129,37.550339
0,1515385401.0,121.973871,24.086957
0,1515455638.0,104.114129,37.550339
0,1515456528.0,104.114129,37.550339
0,1515387230.0,104.114129,37.550339
0,1515380656.0,104.114129,37.550339
0,1515377313.0,104.114129,37.550339
0,1515454444.0,104.067923,30.679942999999998
0,1515386794.0,104.114129,37.550339
0,1515461357.0,101.592952,24.864213
0,1515399029.0,112.12774399999999,34.837607
0,1515383649.0,104.114129,37.550339
0,1515384912.0,104.114129,37.550339
0,1515385160.0,104.114129,37.550339
0,1515391535.0,121.973871,24.086957
0,1515460980.0,116.44429199999999,39.956392
0,1515376593.0,104.114129,37.550339
0,1515381280.0,121.973871,24.086957
0,1515465433.0,104.114129,37.550339
0,1515399436.0,104.114129,37.550339
0,1515460583.0,104.114129,37.550339
0,1515397269.0,113.041381,23.078265
0,1515488897.0,104.114129,37.550339
0,1515377113.0,117.02496699999999,36.682784999999996
0,1515393794.0,116.350649,39.945975
0,1515370043.0,112.979353,28.213478000000002
0,1515297459.0,121.973871,24.086957
0,1515375481.0,104.114129,37.550339
0,1515224119.0,104.114129,37.550339
0,1515297327.0,104.114129,37.550339
0,1515368247.0,104.114129,37.550339
0,1515377987.0,114.41586799999999,43.468238
0,1515223848.0,116.441872,39.927935
0,1515320097.0,118.558651,24.729638
0,1515316778.0,108.13559099999999,22.663807000000002
0,1515307427.0,104.114129,37.550339
0,1515367417.0,108.13559099999999,22.663807000000002
0,1515395207.0,104.114129,37.550339
0,1515369777.0,104.067923,30.679942999999998
0,1515306316.0,116.39456200000001,39.990183
0,1515296176.0,109.122628,21.472718
0,1515311330.0,113.557281,34.779474
0,1515373918.0,114.41586799999999,43.468238
0,1515372591.0,121.973871,24.086957
0,1515377387.0,104.114129,37.550339
0,1515146311.0,104.114129,37.550339
0,1515208413.0,116.472613,39.906587
0,1515203458.0,104.114129,37.550339
0,1515220589.0,120.698605,29.784868
0,1515146415.0,116.472613,39.906587
0,1515202257.0,104.114129,37.550339
0,1515209291.0,104.114129,37.550339
0,1515208004.0,116.395645,39.929986
0,1515134975.0,121.973871,24.086957
0,1515198210.0,121.973871,24.086957
0,1515139566.0,121.520109,25.063029999999998
0,1515202867.0,104.114129,37.550339
0,1515127714.0,104.114129,37.550339
0,1515201785.0,104.114129,37.550339
0,1515144614.0,112.660302,4.974366000000001
0,1515209231.0,104.114129,37.550339
0,1515212807.0,104.114129,37.550339
0,1515126263.0,104.114129,37.550339
0,1515143713.0,104.114129,37.550339
0,1515224313.0,118.10388600000002,24.489231
0,1515134053.0,104.114129,37.550339
0,1515200028.0,104.114129,37.550339
0,1515139751.0,104.114129,37.550339
0,1515109498.0,104.114129,37.550339
0,1515107829.0,104.114129,37.550339
0,1515114567.0,112.12774399999999,34.837607
0,1515061150.0,117.98494299999999,26.050117999999998
0,1515119835.0,104.114129,37.550339
0,1515119891.0,104.114129,37.550339
0,1515061120.0,117.98494299999999,26.050117999999998
0,1515119347.0,104.114129,37.550339
0,1515053880.0,104.114129,37.550339
0,1515054987.0,104.114129,37.550339
0,1515108996.0,118.10388600000002,24.489231
0,1515118574.0,104.114129,37.550339
0,1515119733.0,104.114129,37.550339
0,1515108563.0,104.114129,37.550339
0,1515126368.0,104.114129,37.550339
0,1515119446.0,119.957202,29.159494
0,1515055944.0,121.487899,31.249162
0,1515111059.0,113.041381,23.078265
0,1515115794.0,120.384428,36.105215
0,1515052236.0,113.763434,23.043024
0,1515113982.0,112.12774399999999,34.837607
0,1515125369.0,104.114129,37.550339
0,1515052567.0,121.973871,24.086957
0,1515049137.0,121.973871,24.086957
0,1515029321.0,104.114129,37.550339
0,1515039328.0,104.114129,37.550339
0,1515022068.0,104.114129,37.550339
0,1515036384.0,121.973871,24.086957
0,1515027723.0,104.114129,37.550339
0,1515031311.0,121.973871,24.086957
0,1515032222.0,121.973871,24.086957
0,1515050610.0,121.004663,24.907101
0,1514980961.0,104.114129,37.550339
0,1515108158.0,104.114129,37.550339
0,1515035094.0,104.114129,37.550339
0,1515052957.0,104.114129,37.550339
0,1515038237.0,104.114129,37.550339
0,1515025013.0,104.114129,37.550339
0,1515052255.0,118.10388600000002,24.489231
0,1515052481.0,104.114129,37.550339
0,1514977741.0,116.19609799999999,39.916812
0,1515047827.0,104.114129,37.550339
0,1514952142.0,116.40408000000001,39.910154
0,1514963117.0,104.114129,37.550339
0,1515053301.0,104.114129,37.550339
0,1514946227.0,104.114129,37.550339
0,1514960067.0,104.114129,37.550339
0,1514972883.0,101.592952,24.864213
0,1514965972.0,104.114129,37.550339
0,1514950125.0,121.973871,24.086957
0,1514974325.0,121.973871,24.086957
0,1514953128.0,113.557281,34.779474
0,1514958221.0,104.114129,37.550339
0,1514969403.0,121.973871,24.086957
0,1514964786.0,104.114129,37.550339
0,1514951832.0,116.48363,40.001376
0,1514964317.0,117.02496699999999,36.682784999999996
0,1514969478.0,104.114129,37.550339
0,1514969203.0,104.114129,37.550339
0,1514949076.0,104.114129,37.550339
0,1514943135.0,104.114129,37.550339
0,1514938301.0,116.43809499999999,39.92816
0,1514861458.0,121.973871,24.086957
0,1514945255.0,118.10388600000002,24.489231
0,1514860362.0,121.973871,24.086957
0,1514947230.0,121.973871,24.086957
0,1514886316.0,104.114129,37.550339
0,1514941363.0,121.973871,24.086957
0,1514944088.0,121.973871,24.086957
0,1514942639.0,111.67308700000001,16.497085000000002
0,1514862650.0,104.114129,37.550339
0,1514937033.0,121.973871,24.086957
0,1514948639.0,116.39979,39.907692
0,1514883448.0,104.114129,37.550339
0,1514881736.0,116.521695,39.958953
0,1514860303.0,104.114129,37.550339
0,1514966671.0,104.114129,37.550339
0,1514877206.0,121.973871,24.086957
0,1514883359.0,104.114129,37.550339
0,1514945023.0,104.114129,37.550339
0,1514883055.0,113.557281,34.779474
0,1514941846.0,113.39481799999999,23.408004000000002
0,1514936725.0,120.76041200000002,37.81593
0,1514863498.0,121.973871,24.086957
0,1514935418.0,121.973871,24.086957
0,1514858286.0,104.114129,37.550339
0,1514799731.0,109.122628,21.472718
0,1514788238.0,121.973871,24.086957
0,1514849131.0,116.403754,39.915717
0,1514769968.0,104.114129,37.550339
0,1514806168.0,121.973871,24.086957
0,1515390526.0,104.114129,37.550339
0,1514860900.0,121.973871,24.086957
0,1514769397.0,104.114129,37.550339
0,1514799233.0,121.973871,24.086957
0,1514854409.0,104.114129,37.550339
0,1514800593.0,116.395645,39.929986
0,1514857880.0,104.114129,37.550339
0,1514779290.0,104.114129,37.550339
0,1514861937.0,104.114129,37.550339
0,1514770565.0,104.114129,37.550339
0,1514807135.0,116.526716,39.939098
0,1514779018.0,116.40408000000001,39.910154
0,1514848983.0,116.40408000000001,39.910154
0,1514806975.0,121.973871,24.086957
2,1518847297.0,116.40564099999999,39.835826000000004
2,1518585453.0,113.041381,23.078265
2,1518660967.0,109.122628,21.472718
2,1518587885.0,116.417376,39.922218
2,1518498382.0,104.114129,37.550339
2,1518422729.0,116.557424,39.921516
2,1518512849.0,116.267404,39.953913
2,1518501577.0,104.114129,37.550339
2,1518516373.0,116.267404,39.953913
2,1518517052.0,116.557424,39.921516
2,1518578531.0,109.122628,21.472718
2,1518578447.0,104.114129,37.550339
2,1518327995.0,116.500961,39.991887
2,1518403122.0,104.114129,37.550339
2,1518410788.0,104.114129,37.550339
2,1518249625.0,100.064876,36.538342
2,1518088067.0,104.114129,37.550339
2,1518159841.0,118.79231000000001,34.556383000000004
2,1518237387.0,104.114129,37.550339
2,1518168273.0,104.114129,37.550339
2,1518009247.0,107.16735700000001,31.597715
2,1518071301.0,116.36750900000001,39.790040000000005
2,1517974460.0,104.114129,37.550339
2,1517910543.0,116.477721,39.957565
2,1517974541.0,116.36750900000001,39.790040000000005
2,1517917571.0,104.114129,37.550339
2,1517901350.0,104.114129,37.550339
2,1517892614.0,107.16735700000001,31.597715
2,1517796548.0,116.40564099999999,39.835826000000004
2,1517734719.0,104.114129,37.550339
1,1517562392.0,104.114129,37.550339
1,1517550725.0,116.41757700000001,40.086084
1,1517636443.0,104.114129,37.550339
1,1517476928.0,116.40564099999999,39.835826000000004
1,1517465913.0,107.16735700000001,31.597715
1,1517537066.0,116.40564099999999,39.835826000000004
1,1517536911.0,109.122628,21.472718
1,1517550806.0,104.114129,37.550339
1,1517382368.0,116.40564099999999,39.835826000000004
1,1517450091.0,104.114129,37.550339
1,1517378810.0,116.40564099999999,39.835826000000004
1,1517450193.0,116.40564099999999,39.835826000000004
1,1517367730.0,116.395645,39.929986
1,1517302891.0,104.114129,37.550339
1,1517187831.0,116.40564099999999,39.835826000000004
1,1516934006.0,104.114129,37.550339
1,1516959285.0,107.16735700000001,31.597715
1,1517109109.0,104.114129,37.550339
1,1516929574.0,104.114129,37.550339
1,1516927373.0,104.114129,37.550339
1,1516851551.0,104.114129,37.550339
1,1516842322.0,83.895485,45.656985999999996
1,1516929257.0,104.114129,37.550339
1,1516767313.0,116.52433700000002,39.825196999999996
1,1516843052.0,104.114129,37.550339
1,1516690095.0,107.494973,31.214199
1,1516690017.0,116.40564099999999,39.835826000000004
1,1516592524.0,116.48363,40.001376
1,1516690149.0,104.114129,37.550339
1,1516587786.0,116.267404,39.953913
1,1516517739.0,116.267404,39.953913
1,1516500281.0,116.47357099999999,39.95369
1,1516587607.0,109.122628,21.472718
1,1516519972.0,116.48363,40.001376
1,1516337122.0,116.547454,39.872515
1,1516327622.0,104.114129,37.550339
0,1516242523.0,104.114129,37.550339
1,1516333627.0,113.557281,34.779474
1,1516324690.0,104.114129,37.550339
0,1516259024.0,104.114129,37.550339
1,1516329731.0,116.48108899999998,39.942221
0,1516176972.0,104.114129,37.550339
0,1516266079.0,104.114129,37.550339
0,1516065491.0,109.122628,21.472718
0,1516063393.0,104.114129,37.550339
0,1516089625.0,109.122628,21.472718
0,1516069994.0,115.593484,40.027259
0,1516163528.0,116.557424,39.921516
0,1516174206.0,104.114129,37.550339
0,1516089889.0,109.122628,21.472718
0,1516092649.0,115.593484,40.027259
0,1515826973.0,104.114129,37.550339
0,1515743842.0,104.114129,37.550339
0,1515989205.0,116.441996,39.938882
0,1515742325.0,104.114129,37.550339
0,1515720552.0,104.114129,37.550339
0,1515635884.0,104.114129,37.550339
0,1515576068.0,104.114129,37.550339
0,1515724637.0,116.40564099999999,39.835826000000004
0,1515664772.0,116.48363,40.001376
0,1515739088.0,104.114129,37.550339
0,1515461613.0,116.395645,39.929986
0,1515559788.0,104.114129,37.550339
0,1515567371.0,116.40564099999999,39.835826000000004
0,1515476739.0,116.395645,39.929986
0,1515568445.0,116.38378300000001,39.952946999999995
0,1515391131.0,81.530583,30.63712
0,1515122898.0,116.40564099999999,39.835826000000004
0,1515376811.0,104.114129,37.550339
0,1515137400.0,125.210998,42.913197
0,1515299738.0,116.441872,39.927935
0,1515054628.0,116.40564099999999,39.835826000000004
0,1515031652.0,104.114129,37.550339
0,1514969280.0,104.114129,37.550339
0,1515113664.0,116.40564099999999,39.835826000000004
0,1514859394.0,116.48363,40.001376
